,4.667403543802176e-17,-1.2901486263607408e-17,0.0,0.0,0.0,0.0,", "
,6.346940437481478e-16,-6.591221428884139e-16,0.0,0.0,0.0,0.0,", "
,-6.851749188568201e-16,1.9060636286477593e-16,0.0,0.0,0.0,0.0,", "
,-2.9042953216238765e-16,-5.162725776526324e-17,0.0,0.0,0.0,0.0,", "
,4.7499631958545035e-17,1.571107659869211e-16,0.0,0.0,0.0,0.0,", "
,4.4221559672367956e-17,-5.945106897170527e-17,0.0,0.0,0.0,0.0,", "
,-2.5787020382276432e-17,1.8342761212849935e-17,0.0,0.0,0.0,0.0,", "
,-5.790570008738843e-17,-8.546304364439293e-17,0.0,0.0,0.0,0.0,", "
,8.409841460685317e-17,1.2840484146704896e-16,0.0,0.0,0.0,0.0,", "
,8.060483539812677e-17,-6.324039973585942e-17,0.0,0.0,0.0,0.0,", "
,-2.491290767030127e-17,-7.849794000098897e-18,0.0,0.0,0.0,0.0,", "
,9.61264941251406e-18,8.345608805555039e-17,0.0,0.0,0.0,0.0,", "
,-1.3437111236598572e-16,-5.540531028245877e-18,0.0,0.0,0.0,0.0,", "
,-1.9558272218418276e-17,-6.848324252190195e-17,0.0,0.0,0.0,0.0,", "
,6.0197653539291145e-18,7.872107944223946e-18,0.0,0.0,0.0,0.0,", "
,-5.847780891387701e-17,-3.8942015585813425e-17,0.0,0.0,0.0,0.0,", "
,-4.399352442190722e-17,-1.8454989611869234e-17,0.0,0.0,0.0,0.0,", "
,-1.383669286192616e-17,-5.43003376637076e-17,0.0,0.0,0.0,0.0,", "
,2.4697223967945144e-17,1.1153794520565473e-17,0.0,0.0,0.0,0.0,", "
,9.657712509443517e-18,-5.5849332241802434e-18,0.0,0.0,0.0,0.0,", "
,-3.847371924213204e-18,3.847251367858329e-17,0.0,0.0,0.0,0.0,", "
,-1.4803791278055286e-17,2.105987460752369e-18,0.0,0.0,0.0,0.0,", "
,-3.1427738622865245e-18,1.170827106991003e-17,0.0,0.0,0.0,0.0,", "
,2.052380959598762e-17,-1.006471074355933e-17,0.0,0.0,0.0,0.0,", "
,-4.608065217792997e-17,-3.3406650689105865e-17,0.0,0.0,0.0,0.0,", "
,-1.6202559211184646e-18,4.047552488612067e-18,0.0,0.0,0.0,0.0,", "
,2.8039542466547063e-17,9.917019125941407e-18,0.0,0.0,0.0,0.0,", "
,-8.63274469074881e-17,5.1646736580293615e-17,0.0,0.0,0.0,0.0,", "
,-6.283505750939063e-18,-4.5937171850208707e-17,0.0,0.0,0.0,0.0,", "
,-1.2618574503584571e-17,-1.2504443534505472e-19,0.0,0.0,0.0,0.0,", "
,-1.9615413608450323e-17,-4.1211172945558704e-17,0.0,0.0,0.0,0.0,", "
,-2.947631120233463e-17,-1.5041563459915398e-17,0.0,0.0,0.0,0.0,", "
,-4.3415218186743024e-18,2.384066778738652e-18,0.0,0.0,0.0,0.0,", "
,-5.341784824265009e-18,5.181110546890624e-18,0.0,0.0,0.0,0.0,", "
,1.8225574234608702e-18,-2.6398048525983804e-18,0.0,0.0,0.0,0.0,", "
,2.5899397313175095e-18,-4.7474747517912666e-18,0.0,0.0,0.0,0.0,", "
,-5.2181521760934086e-18,3.319259166991032e-18,0.0,0.0,0.0,0.0,", "
,-1.8407991356328348e-18,-1.922139044373889e-18,0.0,0.0,0.0,0.0,", "
,1.3491643051956575e-18,2.7360107532558782e-18,0.0,0.0,0.0,0.0,", "
,-4.568627842749964e-18,5.2669932270191464e-18,0.0,0.0,0.0,0.0,", "
,5.303586624551836e-18,-1.8113462230352637e-17,0.0,0.0,0.0,0.0,", "
,-5.3991437013596276e-18,1.5106495474203526e-18,0.0,0.0,0.0,0.0,", "
,-8.251266798185229e-18,-4.722251803956581e-18,0.0,0.0,0.0,0.0,", "
,8.550651039740794e-18,9.31325619036265e-19,0.0,0.0,0.0,0.0,", "
,-3.775643021491646e-18,-1.46177913140809e-17,0.0,0.0,0.0,0.0,", "
,5.507631200446822e-18,-5.569837293321132e-18,0.0,0.0,0.0,0.0,", "
,5.333133672027358e-19,-5.283326209431074e-18,0.0,0.0,0.0,0.0,", "
,-2.486057063624516e-18,-8.739174439973553e-19,0.0,0.0,0.0,0.0,", "
,-7.218341818604526e-18,1.0417492224603404e-17,0.0,0.0,0.0,0.0,", "
,-1.0159018261856477e-17,-2.3690093113589124e-18,0.0,0.0,0.0,0.0,", "
,2.776001466387675e-19,4.175835092116507e-18,0.0,0.0,0.0,0.0,", "
,3.0069984598407005e-18,5.6250856064094394e-18,0.0,0.0,0.0,0.0,", "
,1.672307311826065e-18,-3.596659778286389e-18,0.0,0.0,0.0,0.0,", "
,-1.855773531074483e-18,-9.920063051797597e-18,0.0,0.0,0.0,0.0,", "
,-4.620969341334926e-18,5.060568854470619e-18,0.0,0.0,0.0,0.0,", "
,-1.4509304907431767e-18,2.576736947341816e-18,0.0,0.0,0.0,0.0,", "
,7.248987045139554e-18,-5.912895548644098e-18,0.0,0.0,0.0,0.0,", "
,-2.3817028671223643e-18,-2.6986207684936525e-18,0.0,0.0,0.0,0.0,", "
,-4.036918746755155e-18,-6.433672745829336e-19,0.0,0.0,0.0,0.0,", "
,-2.9717467067161917e-18,-1.1661597899043969e-17,0.0,0.0,0.0,0.0,", "
,-6.2129125801706946e-18,-2.2808251416359095e-18,0.0,0.0,0.0,0.0,", "
,7.597550285285334e-18,-3.275678264338332e-18,0.0,0.0,0.0,0.0,", "
,-4.9625963749348405e-18,-4.2075322525687886e-18,0.0,0.0,0.0,0.0,", "
,-2.294665478654315e-18,8.397182935563408e-18,0.0,0.0,0.0,0.0,", "
,3.4670818240533837e-18,-5.443468314201053e-18,0.0,0.0,0.0,0.0,", "
,4.578139247556716e-18,-2.121974368124283e-18,0.0,0.0,0.0,0.0,", "
